clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
19,0,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/insurancequoterequest/CustomerInfoEntity.java,80,customer-self-service-backend,51,59,9,logic,[],0
19,1,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/insurancequoterequest/CustomerInfoDto.java,127,customer-self-service-backend,36,44,9,logic,[],0
19,2,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/domain/insurancequoterequest/CustomerInfoEntity.java,153,policy-management-backend,50,58,9,logic,[],0
19,3,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/insurancequoterequest/CustomerInfoDto.java,198,policy-management-backend,21,29,9,logic,[],0
20,0,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/AuthenticationController.java,97,customer-self-service-backend,48,62,15,logic,[],0
20,1,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/PolicyInformationHolder.java,219,policy-management-backend,62,77,16,logic,[],0
21,0,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/insurancequoterequest/MoneyAmountDto.java,133,customer-self-service-backend,28,34,7,logic,[],0
21,1,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/policy/PolicyPeriodDto.java,212,policy-management-backend,22,28,7,logic,[],0
22,0,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/interfaces/dtos/insurancequoterequest/RequestStatusChangeDto.java,134,customer-self-service-backend,23,29,7,logic,[],0
22,1,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/insurancequoterequest/RequestStatusChangeDto.java,204,policy-management-backend,23,29,7,logic,[],0
22,2,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/policy/InsuringAgreementItemDto.java,207,policy-management-backend,25,31,7,logic,[],0
22,3,policy-management-backend/src/main/java/com/lakesidemutual/policymanagement/interfaces/dtos/policy/MoneyAmountDto.java,208,policy-management-backend,28,34,7,logic,[],0
23,0,customer-core/src/main/java/com/lakesidemutual/customercore/domain/customer/Address.java,5,customer-core,39,54,16,logic,[],0
23,1,customer-management-backend/src/main/java/com/lakesidemutual/customermanagement/domain/interactionlog/InteractionLogAggregateRoot.java,40,customer-management-backend,42,57,16,logic,[],0
23,2,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/customer/Address.java,74,customer-self-service-backend,43,58,16,logic,[],0
23,3,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/identityaccess/UserLoginEntity.java,77,customer-self-service-backend,38,53,16,logic,[],0
23,4,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/insurancequoterequest/InsuranceOptionsEntity.java,81,customer-self-service-backend,40,55,16,logic,[],0
23,5,customer-self-service-backend/src/main/java/com/lakesidemutual/customerselfservice/domain/insurancequoterequest/InsuranceQuoteEntity.java,82,customer-self-service-backend,43,58,16,logic,[],0
