clone_id,fragment_index,file_path,file_id,service,start_line,end_line,line_count,file_type,modified_commits,modified_count
33,2,lifeline-angular-frontend/src/app/service/loginservice.service.spec.ts,81,lifeline-frontend,5,12,8,test,[],0
33,3,lifeline-angular-frontend/src/app/service/recepientservice.service.spec.ts,83,lifeline-frontend,5,12,8,test,[],0
33,4,lifeline-angular-frontend/src/app/service/reportgenerationservice.service.spec.ts,85,lifeline-frontend,5,12,8,test,[],0
34,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,68,71,4,logic,[],0
34,1,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,89,92,4,logic,[],0
34,2,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,31,36,6,logic,[],0
35,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,82,85,4,logic,[],0
35,1,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,95,98,4,logic,[],0
35,2,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,26,29,4,logic,[],0
36,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,88,91,4,logic,[],0
36,1,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,44,47,4,logic,[],0
37,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,243,265,23,logic,[],0
37,1,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,70,92,23,logic,[],0
37,2,lifeline-angular-frontend/src/app/landingpagereports/landingpagereports.component.ts,37,lifeline-frontend,72,141,70,logic,"[""d6a8249c20bdab70a56057fd77caa8c230992b99""]",1
38,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,276,306,31,logic,[],0
38,1,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,113,144,32,logic,[],0
38,2,lifeline-angular-frontend/src/app/landingpagereports/landingpagereports.component.ts,37,lifeline-frontend,56,81,26,logic,[],0
39,0,lifeline-angular-frontend/src/app/forgotpassword/forgotpassword.component.ts,25,lifeline-frontend,23,32,10,logic,[],0
39,1,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,60,69,10,logic,[],0
40,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,67,70,4,logic,[],0
40,1,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,44,47,4,logic,[],0
41,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,87,91,5,logic,[],0
41,1,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,42,45,4,logic,[],0
42,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,17,38,22,logic,[],0
42,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,46,67,22,logic,[],0
43,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,36,57,22,logic,[],0
43,1,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,27,48,22,logic,[],0
44,0,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,79,83,5,logic,[],0
44,1,lifeline-angular-frontend/src/app/donor-registration-form/donor-registration-form.component.ts,11,lifeline-frontend,92,96,5,logic,[],0
44,2,lifeline-angular-frontend/src/app/recepientregistrationformcomponent/recepientregistrationformcomponent.component.ts,68,lifeline-frontend,26,29,4,logic,[],0
45,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,96,99,4,logic,[],0
45,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,52,55,4,logic,[],0
46,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,196,223,28,logic,[],0
46,1,lifeline-angular-frontend/src/app/donordashboardreports/donordashboardreports.component.ts,19,lifeline-frontend,17,39,23,logic,[],0
47,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,98,101,4,logic,[],0
47,1,lifeline-angular-frontend/src/app/recepientdashboard/recepientdashboard.component.ts,62,lifeline-frontend,50,53,4,logic,[],0
48,0,lifeline-angular-frontend/src/app/donordashboard/profile.component.ts,17,lifeline-frontend,223,253,31,logic,[],0
